Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
1.339869738,1.127,-1.161,0.36,1.238,-0.607,-0.058,-13.66,0.41,8.03,0.5,1.6,-1.2,0.7609689498534291,0.12099393971974025,0.3000000007813295,
1.359364748,1.152,-1.173,0.359,1.229,-0.557,-0.044,-13.64,1.01,8.26,0.5,1.6,-1.2,0.6965617031780681,0.1475189864056082,0.30000000078039263,
1.4539749620000002,1.146,-1.183,0.37,1.069,-0.506,0.021,-13.56,2.53,8.49,0.5,1.6,-1.2,0.7120194423983855,0.1696231919771956,0.30000000076225636,
1.493396282,1.166,-1.192,0.371,1.049,-0.458,0.027,-13.35,2.9,8.54,0.5,1.6,-1.2,0.6604936449864188,0.1895169769911517,0.3000000007574487,
1.503998995,1.195,-1.202,0.37,1.035,-0.425,0.016,-13.0,3.08,8.42,0.5,1.6,-1.2,0.5857812386305372,0.21162118256142398,0.300000000758887,
1.509476662,1.215,-1.213,0.371,1.016,-0.386,0.021,-12.72,3.05,8.65,0.5,1.6,-1.2,0.534255441098773,0.23593580868828767,0.3000000007569366,
1.5142252450000004,1.235,-1.221,0.372,0.994,-0.343,0.033,-12.53,3.07,8.86,0.5,1.6,-1.2,0.48272964354285214,0.2536191731437211,0.30000000075488614,
1.5192017560000002,1.254,-1.228,0.374,0.972,-0.3,0.052,-12.38,3.3,9.09,0.5,1.6,-1.2,0.4337801358490993,0.2690921170419498,0.30000000075101524,
1.524632692,1.273,-1.234,0.376,0.948,-0.258,0.068,-12.25,3.78,9.35,0.5,1.6,-1.2,0.38483062814418073,0.2823546403830344,0.300000000747105,
1.5296788220000002,1.291,-1.239,0.377,0.924,-0.216,0.079,-12.08,4.37,9.46,0.5,1.6,-1.2,0.3384574103106936,0.29340674316703097,0.3000000007449313,
1.5398666859999999,1.316,-1.243,0.38,0.91,-0.173,0.096,-11.77,4.75,9.79,0.5,1.6,-1.2,0.2740501633110207,0.3022484253942413,0.30000000073935285,
1.5594010350000005,1.337,-1.246,0.382,0.897,-0.132,0.108,-11.39,4.91,10.04,0.5,1.6,-1.2,0.21994807582535345,0.3088796870645789,0.30000000073562283,
1.5794157980000003,1.344,-1.252,0.385,0.834,-0.113,0.118,-10.89,5.3,10.16,0.5,1.6,-1.2,0.20191404666277102,0.3221422104049756,0.30000000073028354,
1.599388599,1.36,-1.254,0.387,0.809,-0.078,0.126,-10.57,5.43,10.2,0.5,1.6,-1.2,0.16069340857500755,0.32656305151845627,0.3000000007266216,
1.6194138530000002,1.384,-1.255,0.392,0.817,-0.043,0.147,-10.33,5.43,10.42,0.5,1.6,-1.2,0.0988624514407069,0.32877347207552504,0.30000000071778526,
1.6393632890000003,1.392,-1.26,0.394,0.745,-0.031,0.143,-10.1,6.2,10.4,0.5,1.6,-1.2,0.07825213239542089,0.3398255748587951,0.3000000007142017,
1.6593997480000002,1.407,-1.263,0.399,0.713,-0.006,0.162,-9.89,6.73,10.49,0.5,1.6,-1.2,0.03960778418501803,0.3464568365289852,0.3000000007055637,
1.6794104580000004,1.422,-1.264,0.403,0.685,0.02,0.156,-9.66,7.3,10.5,0.5,1.6,-1.2,0.000963435974090966,0.3486672570859296,0.3000000006986805,
1.69939661,1.437,-1.266,0.407,0.652,0.04,0.154,-9.32,7.75,10.74,0.5,1.6,-1.2,-0.037680912237027436,0.3530880981994245,0.3000000006918224,
1.7193999290000006,1.45,-1.264,0.411,0.62,0.067,0.143,-8.94,8.09,10.91,0.5,1.6,-1.2,-0.07117268068664015,0.3486672570867191,0.30000000068512855,
1.7394056320000004,1.471,-1.262,0.415,0.631,0.095,0.143,-8.6,8.04,11.21,0.5,1.6,-1.2,-0.12527476818169783,0.3442464159739894,0.30000000067830723,
1.7594501970000005,1.483,-1.264,0.417,0.586,0.098,0.119,-8.19,8.52,11.25,0.5,1.6,-1.2,-0.15619024674977317,0.3486672570873702,0.30000000067481686,
