Time,X,Y,Z,Vx,Vy,Vz,r,p,y,rx,ry,rz,Ux,Uy,Uz
6.665695428,0.223,-0.027,0.349,0.67,-0.069,0.0,1.58,-16.71,6.64,1.6,-1.2,0.3,1.0689000000000017,-0.8360999999999983,-0.03429999999999999,
6.675745725,0.23,-0.028,0.349,0.701,-0.068,0.004,1.54,-16.22,6.77,1.6,-1.2,0.3,1.0639999999999983,-0.8354000000000016,-0.03429999999999999,
6.685717821,0.237,-0.028,0.349,0.731,-0.068,0.011,1.49,-15.7,6.91,1.6,-1.2,0.3,1.0591000000000017,-0.8203999999999999,-0.03429999999999999,
6.695720911,0.245,-0.029,0.349,0.764,-0.067,0.017,1.44,-15.1,7.06,1.6,-1.2,0.3,1.0685,-0.8346999999999983,-0.03429999999999999,
6.705762863,0.251,-0.03,0.35,0.782,-0.07,0.025,1.41,-14.45,7.12,1.6,-1.2,0.3,1.0342999999999969,-0.8340000000000016,-0.019999999999999976,
6.715652704,0.255,-0.03,0.351,0.793,-0.065,0.041,1.32,-13.73,7.3,1.6,-1.2,0.3,1.0015,-0.819,-0.020699999999999975,
6.72575283,0.263,-0.031,0.351,0.819,-0.064,0.049,1.26,-13.12,7.43,1.6,-1.2,0.3,1.0559000000000003,-0.8332999999999984,-0.03569999999999999,
6.735739469,0.269,-0.032,0.353,0.836,-0.064,0.057,1.19,-12.42,7.62,1.6,-1.2,0.3,1.0217000000000032,-0.8326000000000016,-0.0070999999999999674,
6.745954036,0.278,-0.032,0.353,0.859,-0.063,0.06,1.08,-11.79,7.7,1.6,-1.2,0.3,1.0603999999999985,-0.8175999999999999,-0.037099999999999994,
6.755950451,0.287,-0.033,0.354,0.88,-0.062,0.062,0.96,-11.15,7.84,1.6,-1.2,0.3,1.0540999999999985,-0.8318999999999983,-0.02279999999999998,
6.765829324,0.296,-0.033,0.355,0.9,-0.061,0.064,0.84,-10.54,7.98,1.6,-1.2,0.3,1.0478000000000018,-0.8169,-0.02349999999999998,
6.775773525,0.305,-0.034,0.355,0.919,-0.06,0.068,0.71,-9.96,8.11,1.6,-1.2,0.3,1.0414999999999985,-0.8312000000000016,-0.03849999999999999,
6.785826444,0.313,-0.035,0.356,0.928,-0.063,0.075,0.62,-9.33,8.15,1.6,-1.2,0.3,1.0209000000000001,-0.8304999999999984,-0.02419999999999998,
6.796020746,0.322,-0.036,0.357,0.945,-0.062,0.083,0.53,-8.81,8.27,1.6,-1.2,0.3,1.0296000000000016,-0.8298000000000015,-0.024899999999999978,
6.80585885,0.332,-0.036,0.358,0.962,-0.06,0.091,0.47,-8.32,8.39,1.6,-1.2,0.3,1.0376,-0.8147999999999999,-0.025599999999999984,
6.816133737,0.335,-0.035,0.36,0.939,-0.049,0.111,0.32,-7.55,8.57,1.6,-1.2,0.3,0.9304999999999984,-0.8004999999999983,-0.011999999999999969,
6.825579404,0.344,-0.036,0.361,0.953,-0.048,0.12,0.29,-7.1,8.68,1.6,-1.2,0.3,1.0141999999999984,-0.8298000000000015,-0.02769999999999998,
6.835746288,0.354,-0.036,0.363,0.966,-0.046,0.131,0.26,-6.67,8.8,1.6,-1.2,0.3,1.0222000000000033,-0.8147999999999999,-0.014099999999999974,
6.845596313,0.363,-0.037,0.364,0.976,-0.048,0.142,0.26,-6.22,8.82,1.6,-1.2,0.3,1.0008999999999983,-0.8290999999999983,-0.029799999999999986,
6.855583667,0.373,-0.038,0.365,0.987,-0.047,0.147,0.22,-5.82,8.94,1.6,-1.2,0.3,1.0089000000000001,-0.8284000000000016,-0.030499999999999985,
6.865875959,0.383,-0.038,0.367,0.996,-0.046,0.144,0.17,-5.42,9.08,1.6,-1.2,0.3,1.0019,-0.8133999999999999,-0.01689999999999997,
6.8760674,0.393,-0.038,0.368,1.005,-0.045,0.14,0.11,-5.03,9.23,1.6,-1.2,0.3,0.9949000000000001,-0.8133999999999999,-0.03259999999999999,
6.885904312,0.403,-0.039,0.37,1.013,-0.044,0.135,0.01,-4.65,9.36,1.6,-1.2,0.3,0.9879000000000001,-0.8276999999999983,-0.018999999999999975,
6.895924806,0.413,-0.039,0.371,1.021,-0.042,0.132,-0.09,-4.28,9.5,1.6,-1.2,0.3,0.9809000000000001,-0.8127,-0.03469999999999999,
6.905661821,0.42,-0.041,0.373,1.001,-0.05,0.135,-0.18,-3.69,9.48,1.6,-1.2,0.3,0.9309999999999985,-0.8413,-0.02109999999999998,
6.915601015,0.43,-0.041,0.375,1.008,-0.048,0.134,-0.28,-3.33,9.58,1.6,-1.2,0.3,0.9690000000000002,-0.8113,-0.02249999999999998,
6.925809621,0.438,-0.042,0.377,0.998,-0.051,0.138,-0.35,-2.87,9.56,1.6,-1.2,0.3,0.9334000000000001,-0.8256000000000016,-0.023899999999999977,
6.936072349,0.441,-0.039,0.378,0.969,-0.027,0.13,-0.6,-2.32,9.8,1.6,-1.2,0.3,0.8563000000000017,-0.7676999999999983,-0.039599999999999996,
6.945753336,0.451,-0.039,0.379,0.973,-0.025,0.117,-0.63,-1.98,9.9,1.6,-1.2,0.3,0.9543000000000001,-0.8127,-0.040299999999999996,
6.955770254,0.461,-0.039,0.38,0.975,-0.024,0.098,-0.64,-1.62,10.01,1.6,-1.2,0.3,0.9473000000000001,-0.8127,-0.040999999999999995,
6.965800285,0.47,-0.04,0.381,0.977,-0.024,0.08,-0.63,-1.28,9.98,1.6,-1.2,0.3,0.9259999999999985,-0.8270000000000016,-0.041699999999999994,
6.975700378,0.477,-0.04,0.382,0.971,-0.019,0.066,-0.61,-0.93,10.2,1.6,-1.2,0.3,0.8910999999999986,-0.8119999999999999,-0.04239999999999999,
6.985637664,0.487,-0.04,0.383,0.973,-0.018,0.051,-0.56,-0.7,10.15,1.6,-1.2,0.3,0.9291000000000034,-0.8119999999999999,-0.04309999999999999,
6.995791912,0.497,-0.04,0.383,0.974,-0.017,0.04,-0.47,-0.53,10.23,1.6,-1.2,0.3,0.9220999999999969,-0.8119999999999999,-0.058100000000000006,
7.006179571,0.507,-0.04,0.383,0.975,-0.016,0.034,-0.35,-0.43,10.3,1.6,-1.2,0.3,0.9151000000000034,-0.8119999999999999,-0.058100000000000006,
7.015720844,0.513,-0.039,0.385,0.96,-0.01,0.033,-0.27,-0.29,10.53,1.6,-1.2,0.3,0.8508999999999969,-0.7976999999999983,-0.029499999999999985,
7.025841713,0.523,-0.039,0.384,0.961,-0.011,0.028,-0.16,-0.3,10.47,1.6,-1.2,0.3,0.9039000000000034,-0.8127,-0.07380000000000003,
7.035520076,0.53,-0.039,0.385,0.958,-0.009,0.03,-0.07,-0.31,10.67,1.6,-1.2,0.3,0.8539999999999984,-0.8127,-0.0445,
7.045368433,0.539,-0.039,0.385,0.958,-0.009,0.026,0.01,-0.38,10.75,1.6,-1.2,0.3,0.8777000000000017,-0.8127,-0.05950000000000001,
7.055557251,0.547,-0.039,0.386,0.955,-0.009,0.015,0.05,-0.41,10.96,1.6,-1.2,0.3,0.8571,-0.8127,-0.0452,
7.065582752,0.557,-0.04,0.386,0.955,-0.009,-0.004,0.07,-0.48,11.05,1.6,-1.2,0.3,0.8800999999999969,-0.8270000000000016,-0.06020000000000001,
7.075821638,0.566,-0.04,0.386,0.956,-0.008,-0.02,0.07,-0.53,11.14,1.6,-1.2,0.3,0.8587999999999986,-0.8119999999999999,-0.06020000000000001,
7.085875272,0.576,-0.04,0.386,0.957,-0.008,-0.036,0.08,-0.55,11.22,1.6,-1.2,0.3,0.8668000000000035,-0.8119999999999999,-0.06020000000000001,
7.095947504,0.585,-0.04,0.385,0.958,-0.008,-0.05,0.09,-0.55,11.29,1.6,-1.2,0.3,0.8454999999999985,-0.8119999999999999,-0.07450000000000002,
7.105551719,0.595,-0.04,0.385,0.958,-0.008,-0.06,0.13,-0.51,11.35,1.6,-1.2,0.3,0.8535000000000001,-0.8119999999999999,-0.05950000000000001,
7.115577221,0.599,-0.04,0.384,0.93,-0.005,-0.066,0.14,-0.24,11.54,1.6,-1.2,0.3,0.7607,-0.8119999999999999,-0.07380000000000003,
7.12564373,0.609,-0.04,0.383,0.931,-0.005,-0.068,0.22,-0.15,11.6,1.6,-1.2,0.3,0.8437000000000001,-0.8119999999999999,-0.07310000000000003,
7.135709285,0.618,-0.04,0.383,0.931,-0.005,-0.066,0.35,-0.05,11.64,1.6,-1.2,0.3,0.8224000000000001,-0.8119999999999999,-0.058100000000000006,
7.146164178,0.627,-0.04,0.382,0.931,-0.006,-0.059,0.49,0.04,11.69,1.6,-1.2,0.3,0.8161000000000002,-0.8119999999999999,-0.07240000000000002,
7.1557765,0.637,-0.04,0.381,0.931,-0.007,-0.051,0.65,0.11,11.74,1.6,-1.2,0.3,0.8241000000000002,-0.8119999999999999,-0.07170000000000001,
7.166182041,0.646,-0.04,0.381,0.931,-0.008,-0.04,0.79,0.15,11.79,1.6,-1.2,0.3,0.8028000000000002,-0.8119999999999999,-0.05670000000000001,
7.175611496,0.655,-0.04,0.38,0.931,-0.01,-0.035,0.91,0.15,11.86,1.6,-1.2,0.3,0.7965000000000001,-0.8119999999999999,-0.07100000000000002,
7.185905218,0.665,-0.04,0.38,0.932,-0.011,-0.032,1.0,0.1,11.93,1.6,-1.2,0.3,0.8045000000000001,-0.8119999999999999,-0.05600000000000001,
7.195950985,0.674,-0.04,0.38,0.932,-0.013,-0.025,1.04,0.01,12.02,1.6,-1.2,0.3,0.7832000000000001,-0.8119999999999999,-0.05600000000000001,
7.205878019,0.683,-0.041,0.38,0.932,-0.015,-0.017,1.04,-0.12,12.12,1.6,-1.2,0.3,0.7769000000000001,-0.8262999999999984,-0.05600000000000001,
7.215560913,0.693,-0.041,0.38,0.933,-0.017,-0.007,1.01,-0.28,12.22,1.6,-1.2,0.3,0.7848999999999985,-0.8113,-0.05600000000000001,
7.225781202,0.702,-0.041,0.379,0.934,-0.019,0.002,0.95,-0.43,12.33,1.6,-1.2,0.3,0.7636000000000002,-0.8113,-0.07030000000000003,
7.235831737,0.711,-0.041,0.38,0.935,-0.02,0.013,0.86,-0.56,12.44,1.6,-1.2,0.3,0.7573000000000002,-0.8113,-0.040999999999999995,
7.245958805,0.712,-0.047,0.379,0.882,-0.047,0.028,0.87,-0.23,12.33,1.6,-1.2,0.3,0.6366,-0.8971,-0.07030000000000003,
7.25633049,0.721,-0.047,0.379,0.883,-0.049,0.043,0.78,-0.25,12.45,1.6,-1.2,0.3,0.7503000000000002,-0.8070999999999999,-0.05530000000000001,
